Business_Name,Category,City,Locality,Address,Latitude,Longitude,Website,Phone,Rating,Opening_Hours,Parking,Delivery,Status,Has_Website,Opportunity_Flag,Rating_Band
Chaibasa Grocery Store 838,Grocery Store,Chaibasa,MG Road,"MG Road, Chaibasa, Jharkhand",22.791668,84.604098,https://www.chaibasagrocerystore838.com,+91-9548903755,3.9,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Ramgarh Hardware 839,Hardware,Ramgarh,Bus Stand,"Bus Stand, Ramgarh, Jharkhand",23.366174,86.833928,https://www.ramgarhhardware839.com,+91-9208192050,4.1,24 Hours,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Ranchi Grocery Store 840,Grocery Store,Ranchi,Kanke,"Kanke, Ranchi, Jharkhand",23.605305,86.647897,https://www.ranchigrocerystore840.com,+91-9455635895,4.0,24 Hours,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Godda Hospital 841,Hospital,Godda,Station Road,"Station Road, Godda, Jharkhand",24.611581,83.721942,https://www.goddahospital841.com,+91-9897347186,4.4,8AM-10PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla Hotel 842,Hotel,Gumla,Harmu,"Harmu, Gumla, Jharkhand",22.978694,86.101403,https://www.gumlahotel842.com,+91-9917104656,3.8,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa Clinic 843,Clinic,Chaibasa,Upper Bazar,"Upper Bazar, Chaibasa, Jharkhand",24.510315,86.827259,https://www.chaibasaclinic843.com,+91-9472952982,4.8,7AM-9PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega ATM 844,ATM,Simdega,Adityapur,"Adityapur, Simdega, Jharkhand",24.322656,83.867741,https://www.simdegaatm844.com,+91-9394364860,4.5,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Godda Electronics 845,Electronics,Godda,Sakchi,"Sakchi, Godda, Jharkhand",24.004083,86.681023,https://www.goddaelectronics845.com,+91-9180515099,3.7,9AM-8PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa School 846,School,Chaibasa,Market Area,"Market Area, Chaibasa, Jharkhand",22.502199,83.840012,https://www.chaibasaschool846.com,+91-9333869257,4.4,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Clothing 847,Clothing,Dumka,Kokar,"Kokar, Dumka, Jharkhand",22.755544,83.676414,https://www.dumkaclothing847.com,+91-9340442416,3.6,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa Supermarket 848,Supermarket,Chaibasa,Lower Bazar,"Lower Bazar, Chaibasa, Jharkhand",24.321864,85.769652,https://www.chaibasasupermarket848.com,+91-9367370380,5.0,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Khunti School 849,School,Khunti,MG Road,"MG Road, Khunti, Jharkhand",22.199738,86.021847,https://www.khuntischool849.com,+91-9689779617,3.9,24 Hours,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Restaurant 850,Restaurant,Khunti,Market Area,"Market Area, Khunti, Jharkhand",24.14143,84.318759,https://www.khuntirestaurant850.com,+91-9374864174,5.0,7AM-9PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Koderma Jewelry 851,Jewelry,Koderma,Kanke,"Kanke, Koderma, Jharkhand",23.763025,84.024636,https://www.kodermajewelry851.com,+91-9574792409,3.8,9AM-8PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Khunti ATM 852,ATM,Khunti,Civil Lines,"Civil Lines, Khunti, Jharkhand",24.656504,83.574764,https://www.khuntiatm852.com,+91-9294898680,4.2,8AM-10PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Koderma Bakery 853,Bakery,Koderma,Bus Stand,"Bus Stand, Koderma, Jharkhand",22.013142,83.851675,https://www.kodermabakery853.com,+91-9290840712,4.7,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Giridih ATM 854,ATM,Giridih,Sakchi,"Sakchi, Giridih, Jharkhand",24.677393,87.081542,https://www.giridihatm854.com,+91-9207625222,4.6,7AM-9PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Ranchi Grocery Store 855,Grocery Store,Ranchi,Upper Bazar,"Upper Bazar, Ranchi, Jharkhand",24.441551,86.938711,https://www.ranchigrocerystore855.com,+91-9241926172,3.9,8AM-10PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Grocery Store 856,Grocery Store,Gumla,Kokar,"Kokar, Gumla, Jharkhand",24.404766,86.610881,https://www.gumlagrocerystore856.com,+91-9191230681,3.8,9AM-8PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar Salon 857,Salon,Deoghar,Market Area,"Market Area, Deoghar, Jharkhand",22.117627,85.968165,https://www.deogharsalon857.com,+91-9773757807,4.3,7AM-9PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Pakur Gym 858,Gym,Pakur,Civil Lines,"Civil Lines, Pakur, Jharkhand",21.953631,84.097251,https://www.pakurgym858.com,+91-9343390582,4.1,24 Hours,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Latehar Grocery Store 859,Grocery Store,Latehar,Civil Lines,"Civil Lines, Latehar, Jharkhand",24.922304,84.09809,https://www.latehargrocerystore859.com,+91-9402595772,4.0,7AM-9PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Deoghar School 860,School,Deoghar,Civil Lines,"Civil Lines, Deoghar, Jharkhand",23.235885,84.539376,https://www.deogharschool860.com,+91-9294739706,4.5,24 Hours,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Chaibasa Grocery Store 861,Grocery Store,Chaibasa,Sakchi,"Sakchi, Chaibasa, Jharkhand",23.935195,86.931527,https://www.chaibasagrocerystore861.com,+91-9970503340,4.9,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Godda Supermarket 862,Supermarket,Godda,Sakchi,"Sakchi, Godda, Jharkhand",24.11403,86.342184,https://www.goddasupermarket862.com,+91-9613712459,4.7,9AM-8PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Medininagar Hotel 863,Hotel,Medininagar,Civil Lines,"Civil Lines, Medininagar, Jharkhand",22.495617,84.74007,https://www.medininagarhotel863.com,+91-9442862704,4.2,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Giridih College 864,College,Giridih,Bistupur,"Bistupur, Giridih, Jharkhand",23.205979,85.188409,https://www.giridihcollege864.com,+91-9673131867,4.2,9AM-8PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Giridih Hospital 865,Hospital,Giridih,Kokar,"Kokar, Giridih, Jharkhand",22.211751,84.646838,https://www.giridihhospital865.com,+91-9318269877,5.0,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Khunti Mobile Store 866,Mobile Store,Khunti,Lower Bazar,"Lower Bazar, Khunti, Jharkhand",24.497987,86.314588,https://www.khuntimobilestore866.com,+91-9249625145,3.9,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar Cafe 867,Cafe,Deoghar,Station Road,"Station Road, Deoghar, Jharkhand",24.836156,86.015851,https://www.deogharcafe867.com,+91-9505295431,4.6,24 Hours,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad Hospital 868,Hospital,Dhanbad,Sakchi,"Sakchi, Dhanbad, Jharkhand",24.462312,86.681908,https://www.dhanbadhospital868.com,+91-9132411682,3.7,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar ATM 869,ATM,Deoghar,Upper Bazar,"Upper Bazar, Deoghar, Jharkhand",22.497274,86.174232,https://www.deogharatm869.com,+91-9903273909,4.3,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Ranchi College 870,College,Ranchi,Bus Stand,"Bus Stand, Ranchi, Jharkhand",22.2838,83.440003,https://www.ranchicollege870.com,+91-9789830038,3.5,8AM-10PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Sahibganj Office 871,Office,Sahibganj,Adityapur,"Adityapur, Sahibganj, Jharkhand",24.08422,84.232217,https://www.sahibganjoffice871.com,+91-9714250258,4.3,9AM-8PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Godda Gym 872,Gym,Godda,Civil Lines,"Civil Lines, Godda, Jharkhand",24.179404,84.80161,https://www.goddagym872.com,+91-9160126132,3.8,7AM-9PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Koderma Hardware 873,Hardware,Koderma,Kanke,"Kanke, Koderma, Jharkhand",23.1653,84.72188,https://www.kodermahardware873.com,+91-9158703244,4.7,8AM-10PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Khunti Hotel 874,Hotel,Khunti,Harmu,"Harmu, Khunti, Jharkhand",24.286392,84.541887,https://www.khuntihotel874.com,+91-9357193290,3.9,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Electronics 875,Electronics,Gumla,Market Area,"Market Area, Gumla, Jharkhand",23.865167,83.329467,https://www.gumlaelectronics875.com,+91-9389016952,3.6,7AM-9PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Medininagar Cafe 876,Cafe,Medininagar,Station Road,"Station Road, Medininagar, Jharkhand",24.780527,83.233915,https://www.medininagarcafe876.com,+91-9482949103,4.6,8AM-10PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Mobile Store 877,Mobile Store,Deoghar,Kokar,"Kokar, Deoghar, Jharkhand",23.974059,84.525273,https://www.deogharmobilestore877.com,+91-9896127318,4.3,7AM-9PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Jamshedpur Hospital 878,Hospital,Jamshedpur,Bus Stand,"Bus Stand, Jamshedpur, Jharkhand",22.433669,85.929496,https://www.jamshedpurhospital878.com,+91-9184560232,4.8,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Bakery 879,Bakery,Simdega,Adityapur,"Adityapur, Simdega, Jharkhand",24.926837,85.634956,https://www.simdegabakery879.com,+91-9661875225,4.9,8AM-10PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Pakur School 880,School,Pakur,Main Road,"Main Road, Pakur, Jharkhand",24.62204,86.2967,https://www.pakurschool880.com,+91-9516219135,3.9,7AM-9PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar Restaurant 881,Restaurant,Deoghar,Upper Bazar,"Upper Bazar, Deoghar, Jharkhand",24.561372,85.388544,https://www.deogharrestaurant881.com,+91-9956183507,4.7,7AM-9PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh Furniture 882,Furniture,Hazaribagh,Station Road,"Station Road, Hazaribagh, Jharkhand",22.790352,84.653313,https://www.hazaribaghfurniture882.com,+91-9195809173,3.6,24 Hours,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar College 883,College,Deoghar,Station Road,"Station Road, Deoghar, Jharkhand",24.865042,85.153036,https://www.deogharcollege883.com,+91-9490275201,4.8,8AM-10PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Medininagar School 884,School,Medininagar,MG Road,"MG Road, Medininagar, Jharkhand",22.200472,84.852777,https://www.medininagarschool884.com,+91-9583282903,3.9,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Ranchi Clinic 885,Clinic,Ranchi,Civil Lines,"Civil Lines, Ranchi, Jharkhand",24.509179,84.362642,https://www.ranchiclinic885.com,+91-9269872191,4.4,9AM-8PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Sahibganj Fuel Station 886,Fuel Station,Sahibganj,Kanke,"Kanke, Sahibganj, Jharkhand",23.555347,86.473159,https://www.sahibganjfuelstation886.com,+91-9217165692,3.6,9AM-8PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Dhanbad Hardware 887,Hardware,Dhanbad,MG Road,"MG Road, Dhanbad, Jharkhand",22.977271000000002,85.617478,https://www.dhanbadhardware887.com,+91-9328315290,4.6,24 Hours,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Latehar Supermarket 888,Supermarket,Latehar,Civil Lines,"Civil Lines, Latehar, Jharkhand",23.870649,84.480746,https://www.lateharsupermarket888.com,+91-9133633082,5.0,7AM-9PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Jamshedpur Electronics 889,Electronics,Jamshedpur,Market Area,"Market Area, Jamshedpur, Jharkhand",24.554062,87.01058,https://www.jamshedpurelectronics889.com,+91-9834086617,4.1,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Godda Jewelry 890,Jewelry,Godda,Station Road,"Station Road, Godda, Jharkhand",22.84501,86.048827,https://www.goddajewelry890.com,+91-9550672916,4.3,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Hardware 891,Hardware,Dumka,Civil Lines,"Civil Lines, Dumka, Jharkhand",22.545816,86.967767,https://www.dumkahardware891.com,+91-9617141182,4.2,9AM-8PM,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Chatra Clinic 892,Clinic,Chatra,Market Area,"Market Area, Chatra, Jharkhand",22.183426,85.87185,https://www.chatraclinic892.com,+91-9761975126,3.7,7AM-9PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Medininagar Salon 893,Salon,Medininagar,Station Road,"Station Road, Medininagar, Jharkhand",24.32605,85.895781,https://www.medininagarsalon893.com,+91-9382182240,4.3,8AM-10PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Hospital 894,Hospital,Bokaro,Main Road,"Main Road, Bokaro, Jharkhand",22.605868,87.116128,https://www.bokarohospital894.com,+91-9551160662,4.5,9AM-8PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Lohardaga Electronics 895,Electronics,Lohardaga,Main Road,"Main Road, Lohardaga, Jharkhand",23.060769,84.655178,https://www.lohardagaelectronics895.com,+91-9424210400,4.8,9AM-8PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Khunti ATM 896,ATM,Khunti,MG Road,"MG Road, Khunti, Jharkhand",24.434558,84.903397,https://www.khuntiatm896.com,+91-9921499620,4.0,9AM-8PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Hazaribagh School 897,School,Hazaribagh,Adityapur,"Adityapur, Hazaribagh, Jharkhand",23.257628,84.340112,https://www.hazaribaghschool897.com,+91-9808246120,4.5,24 Hours,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad Grocery Store 898,Grocery Store,Dhanbad,Kanke,"Kanke, Dhanbad, Jharkhand",21.999279,86.929987,https://www.dhanbadgrocerystore898.com,+91-9211320508,4.2,7AM-9PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Jamshedpur Hospital 899,Hospital,Jamshedpur,Kanke,"Kanke, Jamshedpur, Jharkhand",22.819713,84.882563,https://www.jamshedpurhospital899.com,+91-9339314901,4.7,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Sahibganj Mobile Store 900,Mobile Store,Sahibganj,Bistupur,"Bistupur, Sahibganj, Jharkhand",24.673981,85.779438,https://www.sahibganjmobilestore900.com,+91-9942495598,4.6,8AM-10PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Chaibasa Office 901,Office,Chaibasa,Bus Stand,"Bus Stand, Chaibasa, Jharkhand",24.465453,86.380553,https://www.chaibasaoffice901.com,+91-9545298475,4.5,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Mobile Store 902,Mobile Store,Simdega,Lower Bazar,"Lower Bazar, Simdega, Jharkhand",24.173736,84.469884,https://www.simdegamobilestore902.com,+91-9282977147,4.9,9AM-8PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Pakur Hospital 903,Hospital,Pakur,Civil Lines,"Civil Lines, Pakur, Jharkhand",24.768175,84.761647,https://www.pakurhospital903.com,+91-9881805071,3.8,8AM-10PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Simdega Supermarket 904,Supermarket,Simdega,Station Road,"Station Road, Simdega, Jharkhand",23.844323,86.337125,https://www.simdegasupermarket904.com,+91-9918375813,4.4,8AM-10PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Ranchi Hotel 905,Hotel,Ranchi,Bistupur,"Bistupur, Ranchi, Jharkhand",21.984614,86.280129,https://www.ranchihotel905.com,+91-9264334700,3.5,7AM-9PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Sahibganj Supermarket 906,Supermarket,Sahibganj,Kanke,"Kanke, Sahibganj, Jharkhand",23.844505,84.632485,https://www.sahibganjsupermarket906.com,+91-9357399415,4.5,8AM-10PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Chaibasa Bank 907,Bank,Chaibasa,Kanke,"Kanke, Chaibasa, Jharkhand",22.105247,83.531853,https://www.chaibasabank907.com,+91-9254371352,4.4,7AM-9PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Grocery Store 908,Grocery Store,Bokaro,Civil Lines,"Civil Lines, Bokaro, Jharkhand",22.797389,86.778419,https://www.bokarogrocerystore908.com,+91-9199618698,3.6,8AM-10PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Pakur Restaurant 909,Restaurant,Pakur,Station Road,"Station Road, Pakur, Jharkhand",23.409552,85.702731,https://www.pakurrestaurant909.com,+91-9325803577,4.5,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh Restaurant 910,Restaurant,Hazaribagh,Kanke,"Kanke, Hazaribagh, Jharkhand",23.651882,85.626619,https://www.hazaribaghrestaurant910.com,+91-9133769692,3.7,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa Gym 911,Gym,Chaibasa,Station Road,"Station Road, Chaibasa, Jharkhand",22.528536,83.318221,https://www.chaibasagym911.com,+91-9124737048,4.3,8AM-10PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Medininagar Restaurant 912,Restaurant,Medininagar,Civil Lines,"Civil Lines, Medininagar, Jharkhand",22.609283,86.110976,https://www.medininagarrestaurant912.com,+91-9235914506,3.9,7AM-9PM,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Pakur Salon 913,Salon,Pakur,Adityapur,"Adityapur, Pakur, Jharkhand",24.789037,86.889392,https://www.pakursalon913.com,+91-9368535479,3.8,24 Hours,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Dumka Hospital 914,Hospital,Dumka,Civil Lines,"Civil Lines, Dumka, Jharkhand",24.332299,87.015048,https://www.dumkahospital914.com,+91-9623805398,4.2,24 Hours,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Pakur Bank 915,Bank,Pakur,Market Area,"Market Area, Pakur, Jharkhand",23.651426,84.695842,https://www.pakurbank915.com,+91-9779354803,4.7,7AM-9PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Dumka ATM 916,ATM,Dumka,Harmu,"Harmu, Dumka, Jharkhand",24.430059,85.780392,https://www.dumkaatm916.com,+91-9669618090,4.0,8AM-10PM,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Giridih Mobile Store 917,Mobile Store,Giridih,Station Road,"Station Road, Giridih, Jharkhand",22.595552,84.686641,https://www.giridihmobilestore917.com,+91-9255735166,4.7,24 Hours,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Ramgarh Hardware 918,Hardware,Ramgarh,Sakchi,"Sakchi, Ramgarh, Jharkhand",23.652408,84.486245,https://www.ramgarhhardware918.com,+91-9349804684,4.3,8AM-10PM,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Chaibasa Clinic 919,Clinic,Chaibasa,Kokar,"Kokar, Chaibasa, Jharkhand",23.773713,86.73344,https://www.chaibasaclinic919.com,+91-9820851174,3.6,9AM-8PM,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Jamshedpur Electronics 920,Electronics,Jamshedpur,Upper Bazar,"Upper Bazar, Jamshedpur, Jharkhand",23.431803,83.387167,https://www.jamshedpurelectronics920.com,+91-9394651349,4.1,8AM-10PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Giridih Bank 921,Bank,Giridih,Harmu,"Harmu, Giridih, Jharkhand",22.013806,83.271345,https://www.giridihbank921.com,+91-9941068017,4.8,24 Hours,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Clinic 922,Clinic,Simdega,Main Road,"Main Road, Simdega, Jharkhand",22.96217,83.265089,https://www.simdegaclinic922.com,+91-9604544144,3.6,24 Hours,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Dhanbad Bank 923,Bank,Dhanbad,Adityapur,"Adityapur, Dhanbad, Jharkhand",24.27384,85.175274,https://www.dhanbadbank923.com,+91-9150544007,4.1,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro School 924,School,Bokaro,Main Road,"Main Road, Bokaro, Jharkhand",22.622043,86.501826,https://www.bokaroschool924.com,+91-9248964957,3.7,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Electronics 925,Electronics,Khunti,Lower Bazar,"Lower Bazar, Khunti, Jharkhand",24.658642,87.15826,https://www.khuntielectronics925.com,+91-9838993413,4.8,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Medininagar Jewelry 926,Jewelry,Medininagar,Kokar,"Kokar, Medininagar, Jharkhand",23.788252,86.449942,https://www.medininagarjewelry926.com,+91-9389815857,4.5,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Lohardaga Supermarket 927,Supermarket,Lohardaga,Lower Bazar,"Lower Bazar, Lohardaga, Jharkhand",24.847509,84.853176,https://www.lohardagasupermarket927.com,+91-9579726091,4.5,8AM-10PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Chaibasa Salon 928,Salon,Chaibasa,MG Road,"MG Road, Chaibasa, Jharkhand",24.267932,85.130825,https://www.chaibasasalon928.com,+91-9198568826,3.9,7AM-9PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Ramgarh College 929,College,Ramgarh,Kokar,"Kokar, Ramgarh, Jharkhand",22.18405,87.087061,https://www.ramgarhcollege929.com,+91-9164711124,3.8,9AM-8PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Medininagar Grocery Store 930,Grocery Store,Medininagar,Market Area,"Market Area, Medininagar, Jharkhand",24.391986,86.24641,https://www.medininagargrocerystore930.com,+91-9651825253,4.8,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Grocery Store 931,Grocery Store,Deoghar,Market Area,"Market Area, Deoghar, Jharkhand",24.700092,84.742303,https://www.deoghargrocerystore931.com,+91-9585795047,4.8,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh ATM 932,ATM,Hazaribagh,Kanke,"Kanke, Hazaribagh, Jharkhand",22.87144,86.679326,https://www.hazaribaghatm932.com,+91-9796195906,3.7,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa Bakery 933,Bakery,Chaibasa,Main Road,"Main Road, Chaibasa, Jharkhand",23.378721,85.323542,https://www.chaibasabakery933.com,+91-9477910762,3.9,24 Hours,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Simdega Bank 934,Bank,Simdega,Bistupur,"Bistupur, Simdega, Jharkhand",23.47378,83.412628,https://www.simdegabank934.com,+91-9392690066,4.1,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Ramgarh Furniture 935,Furniture,Ramgarh,Bistupur,"Bistupur, Ramgarh, Jharkhand",22.479935,84.303703,https://www.ramgarhfurniture935.com,+91-9752242470,4.2,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Clothing 936,Clothing,Bokaro,Main Road,"Main Road, Bokaro, Jharkhand",24.635175,85.500922,https://www.bokaroclothing936.com,+91-9356374256,3.6,8AM-10PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Bokaro Bank 937,Bank,Bokaro,Market Area,"Market Area, Bokaro, Jharkhand",24.151773,86.718111,https://www.bokarobank937.com,+91-9388049441,4.2,24 Hours,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka School 938,School,Dumka,Kokar,"Kokar, Dumka, Jharkhand",21.959321,83.940315,https://www.dumkaschool938.com,+91-9852125249,4.4,8AM-10PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Hazaribagh Hotel 939,Hotel,Hazaribagh,Civil Lines,"Civil Lines, Hazaribagh, Jharkhand",22.946466,85.020865,https://www.hazaribaghhotel939.com,+91-9113673918,4.5,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Ranchi Bakery 940,Bakery,Ranchi,Harmu,"Harmu, Ranchi, Jharkhand",23.006431,85.095321,https://www.ranchibakery940.com,+91-9101080693,4.2,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Office 941,Office,Dumka,Lower Bazar,"Lower Bazar, Dumka, Jharkhand",22.634863,85.212586,https://www.dumkaoffice941.com,+91-9910667004,3.7,24 Hours,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Salon 942,Salon,Khunti,Adityapur,"Adityapur, Khunti, Jharkhand",22.722019,85.145973,https://www.khuntisalon942.com,+91-9491152693,4.2,24 Hours,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
